PP_3251_2,PP_3265_1,PP_3265_2,PP_3265_3,PP_6014_1,PP_6014_2,PP_6015_1,PP_6036_1,PP_6036_2,PP_6038_1,PP_6038_2,PP_6127_1
747.3962447,758.1613647,758.1613647,758.1613647,973.9683563,973.9683563,924.6670427,1027.854945,1027.854945,1040.819342,1040.819342,878.1673316
748.841486,758.2653649,758.2653649,758.2653649,975.8517205,975.8517205,926.4550729,1027.99594,1027.99594,1040.962116,1040.962116,878.2877935
748.841486,758.0573645,758.0573645,758.0573645,975.8517205,975.8517205,926.4550729,1027.71395,1027.71395,1040.676569,1040.676569,878.0468697
748.4285599,758.0573645,758.0573645,758.0573645,975.3136165,975.3136165,925.9442072,1027.71395,1027.71395,1040.676569,1040.676569,878.0468697
750.0802643,757.225363,757.225363,757.225363,977.4660327,977.4660327,927.9876702,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
749.8738013,757.7453639,757.7453639,757.7453639,977.1969807,977.1969807,927.7322374,1027.290964,1027.290964,1040.248248,1040.248248,877.685484
749.0479491,757.4333634,757.4333634,757.4333634,976.1207726,976.1207726,926.7105058,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
749.6673382,757.0173626,757.0173626,757.0173626,976.9279287,976.9279287,927.4768045,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
749.6673382,756.9133624,756.9133624,756.9133624,976.9279287,976.9279287,927.4768045,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
749.6673382,756.4973617,756.4973617,756.4973617,976.9279287,976.9279287,927.4768045,1025.599022,1025.599022,1038.534965,1038.534965,876.239941
749.4608752,756.1853611,756.1853611,756.1853611,976.6588766,976.6588766,927.2213716,1025.176036,1025.176036,1038.106644,1038.106644,875.8785553
748.0156338,755.7693604,755.7693604,755.7693604,974.7755124,974.7755124,925.4333414,1024.612056,1024.612056,1037.53555,1037.53555,875.3967077
746.7768555,755.9773607,755.9773607,755.9773607,973.1612002,973.1612002,923.9007441,1024.894046,1024.894046,1037.821097,1037.821097,875.6376315
747.6027077,755.9773607,755.9773607,755.9773607,974.2374083,974.2374083,924.9224756,1024.894046,1024.894046,1037.821097,1037.821097,875.6376315
747.3962447,755.7693604,755.7693604,755.7693604,973.9683563,973.9683563,924.6670427,1024.612056,1024.612056,1037.53555,1037.53555,875.3967077
747.6027077,756.6013619,756.6013619,756.6013619,974.2374083,974.2374083,924.9224756,1025.740017,1025.740017,1038.677739,1038.677739,876.3604029
746.9833186,757.5373636,757.5373636,757.5373636,973.4302522,973.4302522,924.156177,1027.008974,1027.008974,1039.962701,1039.962701,877.4445601
747.3962447,757.225363,757.225363,757.225363,973.9683563,973.9683563,924.6670427,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
747.6027077,757.0173626,757.0173626,757.0173626,974.2374083,974.2374083,924.9224756,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
747.3962447,756.7053621,756.7053621,756.7053621,973.9683563,973.9683563,924.6670427,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
748.4285599,756.4973617,756.4973617,756.4973617,975.3136165,975.3136165,925.9442072,1025.599022,1025.599022,1038.534965,1038.534965,876.239941
747.8091708,756.7053621,756.7053621,756.7053621,974.5064604,974.5064604,925.1779085,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
747.6027077,756.9133624,756.9133624,756.9133624,974.2374083,974.2374083,924.9224756,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
747.8091708,757.3293632,757.3293632,757.3293632,974.5064604,974.5064604,925.1779085,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
748.635023,757.225363,757.225363,757.225363,975.5826685,975.5826685,926.19964,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
749.0479491,757.1213628,757.1213628,757.1213628,976.1207726,976.1207726,926.7105058,1026.444993,1026.444993,1039.391607,1039.391607,876.9627125
750.0802643,757.225363,757.225363,757.225363,977.4660327,977.4660327,927.9876702,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
749.6673382,756.9133624,756.9133624,756.9133624,976.9279287,976.9279287,927.4768045,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
750.2867274,756.9133624,756.9133624,756.9133624,977.7350848,977.7350848,928.2431031,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
750.0802643,756.8093622,756.8093622,756.8093622,977.4660327,977.4660327,927.9876702,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
750.2867274,757.0173626,757.0173626,757.0173626,977.7350848,977.7350848,928.2431031,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
749.2544121,756.8093622,756.8093622,756.8093622,976.3898246,976.3898246,926.9659387,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
748.2220969,756.7053621,756.7053621,756.7053621,975.0445644,975.0445644,925.6887743,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
748.2220969,756.0813609,756.0813609,756.0813609,975.0445644,975.0445644,925.6887743,1025.035041,1025.035041,1037.963871,1037.963871,875.7580934
747.8091708,755.8733606,755.8733606,755.8733606,974.5064604,974.5064604,925.1779085,1024.753051,1024.753051,1037.678324,1037.678324,875.5171696
746.1574664,755.6653602,755.6653602,755.6653602,972.3540441,972.3540441,923.1344454,1024.47106,1024.47106,1037.392776,1037.392776,875.2762457
744.918688,755.4573598,755.4573598,755.4573598,970.7397319,970.7397319,921.6018481,1024.18907,1024.18907,1037.107229,1037.107229,875.0353219
745.1251511,755.2493594,755.2493594,755.2493594,971.0087839,971.0087839,921.857281,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
744.712225,755.2493594,755.2493594,755.2493594,970.4706799,970.4706799,921.3464152,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
744.5057619,755.56136,755.56136,755.56136,970.2016279,970.2016279,921.0909824,1024.330065,1024.330065,1037.250003,1037.250003,875.1557838
742.2346684,755.6653602,755.6653602,755.6653602,967.2420555,967.2420555,918.2812206,1024.47106,1024.47106,1037.392776,1037.392776,875.2762457
742.8540575,755.56136,755.56136,755.56136,968.0492116,968.0492116,919.0475193,1024.330065,1024.330065,1037.250003,1037.250003,875.1557838
743.6799097,756.3933615,756.3933615,756.3933615,969.1254197,969.1254197,920.0692508,1025.458027,1025.458027,1038.392192,1038.392192,876.1194791
745.7445403,756.2893613,756.2893613,756.2893613,971.81594,971.81594,922.6235797,1025.317032,1025.317032,1038.249418,1038.249418,875.9990172
745.7445403,757.225363,757.225363,757.225363,971.81594,971.81594,922.6235797,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
746.1574664,757.4333634,757.4333634,757.4333634,972.3540441,972.3540441,923.1344454,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
746.7768555,757.4333634,757.4333634,757.4333634,973.1612002,973.1612002,923.9007441,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
746.7768555,756.8093622,756.8093622,756.8093622,973.1612002,973.1612002,923.9007441,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
745.9510033,756.4973617,756.4973617,756.4973617,972.0849921,972.0849921,922.8790125,1025.599022,1025.599022,1038.534965,1038.534965,876.239941
746.7768555,756.8093622,756.8093622,756.8093622,973.1612002,973.1612002,923.9007441,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
747.8091708,757.3293632,757.3293632,757.3293632,974.5064604,974.5064604,925.1779085,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
747.8091708,756.8093622,756.8093622,756.8093622,974.5064604,974.5064604,925.1779085,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
747.6027077,756.8093622,756.8093622,756.8093622,974.2374083,974.2374083,924.9224756,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
749.4608752,756.4973617,756.4973617,756.4973617,976.6588766,976.6588766,927.2213716,1025.599022,1025.599022,1038.534965,1038.534965,876.239941
749.6673382,756.2893613,756.2893613,756.2893613,976.9279287,976.9279287,927.4768045,1025.317032,1025.317032,1038.249418,1038.249418,875.9990172
749.2544121,756.3933615,756.3933615,756.3933615,976.3898246,976.3898246,926.9659387,1025.458027,1025.458027,1038.392192,1038.392192,876.1194791
749.0479491,756.3933615,756.3933615,756.3933615,976.1207726,976.1207726,926.7105058,1025.458027,1025.458027,1038.392192,1038.392192,876.1194791
748.2220969,756.0813609,756.0813609,756.0813609,975.0445644,975.0445644,925.6887743,1025.035041,1025.035041,1037.963871,1037.963871,875.7580934
749.0479491,756.7053621,756.7053621,756.7053621,976.1207726,976.1207726,926.7105058,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
748.2220969,756.7053621,756.7053621,756.7053621,975.0445644,975.0445644,925.6887743,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
746.9833186,756.7053621,756.7053621,756.7053621,973.4302522,973.4302522,924.156177,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
748.0156338,756.0813609,756.0813609,756.0813609,974.7755124,974.7755124,925.4333414,1025.035041,1025.035041,1037.963871,1037.963871,875.7580934
748.841486,756.7053621,756.7053621,756.7053621,975.8517205,975.8517205,926.4550729,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
749.8738013,756.6013619,756.6013619,756.6013619,977.1969807,977.1969807,927.7322374,1025.740017,1025.740017,1038.677739,1038.677739,876.3604029
749.8738013,756.8093622,756.8093622,756.8093622,977.1969807,977.1969807,927.7322374,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
750.0802643,756.9133624,756.9133624,756.9133624,977.4660327,977.4660327,927.9876702,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
750.0802643,756.8093622,756.8093622,756.8093622,977.4660327,977.4660327,927.9876702,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
750.2867274,756.9133624,756.9133624,756.9133624,977.7350848,977.7350848,928.2431031,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
749.6673382,756.8093622,756.8093622,756.8093622,976.9279287,976.9279287,927.4768045,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
750.9061165,757.225363,757.225363,757.225363,978.5422408,978.5422408,929.0094018,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
750.9061165,756.7053621,756.7053621,756.7053621,978.5422408,978.5422408,929.0094018,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
750.2867274,756.8093622,756.8093622,756.8093622,977.7350848,977.7350848,928.2431031,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
751.1125796,756.9133624,756.9133624,756.9133624,978.8112929,978.8112929,929.2648347,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
751.5255057,757.0173626,757.0173626,757.0173626,979.3493969,979.3493969,929.7757004,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
751.7319687,757.1213628,757.1213628,757.1213628,979.618449,979.618449,930.0311333,1026.444993,1026.444993,1039.391607,1039.391607,876.9627125
752.1448948,757.7453639,757.7453639,757.7453639,980.156553,980.156553,930.5419991,1027.290964,1027.290964,1040.248248,1040.248248,877.685484
752.5578209,757.3293632,757.3293632,757.3293632,980.6946571,980.6946571,931.0528649,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
753.1772101,757.6413637,757.6413637,757.6413637,981.5018132,981.5018132,931.8191635,1027.149969,1027.149969,1040.105474,1040.105474,877.5650221
753.5901362,757.5373636,757.5373636,757.5373636,982.0399173,982.0399173,932.3300293,1027.008974,1027.008974,1039.962701,1039.962701,877.4445601
752.764284,757.1213628,757.1213628,757.1213628,980.9637091,980.9637091,931.3082977,1026.444993,1026.444993,1039.391607,1039.391607,876.9627125
752.764284,757.3293632,757.3293632,757.3293632,980.9637091,980.9637091,931.3082977,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
751.5255057,757.225363,757.225363,757.225363,979.3493969,979.3493969,929.7757004,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
751.9384318,757.225363,757.225363,757.225363,979.887501,979.887501,930.2865662,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
750.4931904,757.225363,757.225363,757.225363,978.0041368,978.0041368,928.498536,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
750.2867274,757.4333634,757.4333634,757.4333634,977.7350848,977.7350848,928.2431031,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
748.0156338,757.1213628,757.1213628,757.1213628,974.7755124,974.7755124,925.4333414,1026.444993,1026.444993,1039.391607,1039.391607,876.9627125
749.4608752,757.0173626,757.0173626,757.0173626,976.6588766,976.6588766,927.2213716,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
749.4608752,757.4333634,757.4333634,757.4333634,976.6588766,976.6588766,927.2213716,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
749.4608752,757.8493641,757.8493641,757.8493641,976.6588766,976.6588766,927.2213716,1027.431959,1027.431959,1040.391022,1040.391022,877.8059459
748.4285599,757.4333634,757.4333634,757.4333634,975.3136165,975.3136165,925.9442072,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
749.0479491,757.5373636,757.5373636,757.5373636,976.1207726,976.1207726,926.7105058,1027.008974,1027.008974,1039.962701,1039.962701,877.4445601
749.8738013,757.3293632,757.3293632,757.3293632,977.1969807,977.1969807,927.7322374,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
749.8738013,757.3293632,757.3293632,757.3293632,977.1969807,977.1969807,927.7322374,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
750.2867274,757.3293632,757.3293632,757.3293632,977.7350848,977.7350848,928.2431031,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
751.5255057,757.6413637,757.6413637,757.6413637,979.3493969,979.3493969,929.7757004,1027.149969,1027.149969,1040.105474,1040.105474,877.5650221
751.3190426,757.7453639,757.7453639,757.7453639,979.0803449,979.0803449,929.5202675,1027.290964,1027.290964,1040.248248,1040.248248,877.685484
751.7319687,758.4733652,758.4733652,758.4733652,979.618449,979.618449,930.0311333,1028.277931,1028.277931,1041.247663,1041.247663,878.5287173
752.1448948,757.8493641,757.8493641,757.8493641,980.156553,980.156553,930.5419991,1027.431959,1027.431959,1040.391022,1040.391022,877.8059459
752.970747,758.2653649,758.2653649,758.2653649,981.2327612,981.2327612,931.5637306,1027.99594,1027.99594,1040.962116,1040.962116,878.2877935
753.5901362,758.0573645,758.0573645,758.0573645,982.0399173,982.0399173,932.3300293,1027.71395,1027.71395,1040.676569,1040.676569,878.0468697
753.3836731,758.6813656,758.6813656,758.6813656,981.7708652,981.7708652,932.0745964,1028.559921,1028.559921,1041.53321,1041.53321,878.7696412
754.2095253,758.1613647,758.1613647,758.1613647,982.8470734,982.8470734,933.0963279,1027.854945,1027.854945,1040.819342,1040.819342,878.1673316
754.6224514,758.1613647,758.1613647,758.1613647,983.3851774,983.3851774,933.6071937,1027.854945,1027.854945,1040.819342,1040.819342,878.1673316
754.4159884,758.369365,758.369365,758.369365,983.1161254,983.1161254,933.3517608,1028.136935,1028.136935,1041.104889,1041.104889,878.4082554
754.4159884,757.6413637,757.6413637,757.6413637,983.1161254,983.1161254,933.3517608,1027.149969,1027.149969,1040.105474,1040.105474,877.5650221
753.5901362,757.7453639,757.7453639,757.7453639,982.0399173,982.0399173,932.3300293,1027.290964,1027.290964,1040.248248,1040.248248,877.685484
753.5901362,757.8493641,757.8493641,757.8493641,982.0399173,982.0399173,932.3300293,1027.431959,1027.431959,1040.391022,1040.391022,877.8059459
752.1448948,757.9533643,757.9533643,757.9533643,980.156553,980.156553,930.5419991,1027.572955,1027.572955,1040.533795,1040.533795,877.9264078
751.9384318,757.1213628,757.1213628,757.1213628,979.887501,979.887501,930.2865662,1026.444993,1026.444993,1039.391607,1039.391607,876.9627125
751.1125796,757.0173626,757.0173626,757.0173626,978.8112929,978.8112929,929.2648347,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
750.0802643,756.8093622,756.8093622,756.8093622,977.4660327,977.4660327,927.9876702,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
750.2867274,757.1213628,757.1213628,757.1213628,977.7350848,977.7350848,928.2431031,1026.444993,1026.444993,1039.391607,1039.391607,876.9627125
749.8738013,757.0173626,757.0173626,757.0173626,977.1969807,977.1969807,927.7322374,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
750.4931904,757.3293632,757.3293632,757.3293632,978.0041368,978.0041368,928.498536,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
748.841486,757.3293632,757.3293632,757.3293632,975.8517205,975.8517205,926.4550729,1026.726983,1026.726983,1039.677154,1039.677154,877.2036363
751.3190426,756.8093622,756.8093622,756.8093622,979.0803449,979.0803449,929.5202675,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
750.2867274,756.9133624,756.9133624,756.9133624,977.7350848,977.7350848,928.2431031,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
751.9384318,757.0173626,757.0173626,757.0173626,979.887501,979.887501,930.2865662,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
752.1448948,756.8093622,756.8093622,756.8093622,980.156553,980.156553,930.5419991,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
751.3190426,757.4333634,757.4333634,757.4333634,979.0803449,979.0803449,929.5202675,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
751.9384318,757.5373636,757.5373636,757.5373636,979.887501,979.887501,930.2865662,1027.008974,1027.008974,1039.962701,1039.962701,877.4445601
752.1448948,757.6413637,757.6413637,757.6413637,980.156553,980.156553,930.5419991,1027.149969,1027.149969,1040.105474,1040.105474,877.5650221
752.5578209,757.7453639,757.7453639,757.7453639,980.6946571,980.6946571,931.0528649,1027.290964,1027.290964,1040.248248,1040.248248,877.685484
752.970747,757.7453639,757.7453639,757.7453639,981.2327612,981.2327612,931.5637306,1027.290964,1027.290964,1040.248248,1040.248248,877.685484
752.3513579,758.369365,758.369365,758.369365,980.4256051,980.4256051,930.797432,1028.136935,1028.136935,1041.104889,1041.104889,878.4082554
752.1448948,757.9533643,757.9533643,757.9533643,980.156553,980.156553,930.5419991,1027.572955,1027.572955,1040.533795,1040.533795,877.9264078
752.3513579,757.7453639,757.7453639,757.7453639,980.4256051,980.4256051,930.797432,1027.290964,1027.290964,1040.248248,1040.248248,877.685484
753.1772101,757.6413637,757.6413637,757.6413637,981.5018132,981.5018132,931.8191635,1027.149969,1027.149969,1040.105474,1040.105474,877.5650221
753.1772101,757.4333634,757.4333634,757.4333634,981.5018132,981.5018132,931.8191635,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
752.5578209,757.5373636,757.5373636,757.5373636,980.6946571,980.6946571,931.0528649,1027.008974,1027.008974,1039.962701,1039.962701,877.4445601
752.1448948,757.225363,757.225363,757.225363,980.156553,980.156553,930.5419991,1026.585988,1026.585988,1039.53438,1039.53438,877.0831744
752.5578209,757.4333634,757.4333634,757.4333634,980.6946571,980.6946571,931.0528649,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
751.5255057,757.0173626,757.0173626,757.0173626,979.3493969,979.3493969,929.7757004,1026.303998,1026.303998,1039.248833,1039.248833,876.8422506
750.2867274,756.7053621,756.7053621,756.7053621,977.7350848,977.7350848,928.2431031,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
749.6673382,756.1853611,756.1853611,756.1853611,976.9279287,976.9279287,927.4768045,1025.176036,1025.176036,1038.106644,1038.106644,875.8785553
750.0802643,756.4973617,756.4973617,756.4973617,977.4660327,977.4660327,927.9876702,1025.599022,1025.599022,1038.534965,1038.534965,876.239941
748.841486,756.7053621,756.7053621,756.7053621,975.8517205,975.8517205,926.4550729,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
749.0479491,756.6013619,756.6013619,756.6013619,976.1207726,976.1207726,926.7105058,1025.740017,1025.740017,1038.677739,1038.677739,876.3604029
748.635023,757.4333634,757.4333634,757.4333634,975.5826685,975.5826685,926.19964,1026.867979,1026.867979,1039.819927,1039.819927,877.3240982
748.841486,756.6013619,756.6013619,756.6013619,975.8517205,975.8517205,926.4550729,1025.740017,1025.740017,1038.677739,1038.677739,876.3604029
749.8738013,756.9133624,756.9133624,756.9133624,977.1969807,977.1969807,927.7322374,1026.163003,1026.163003,1039.106059,1039.106059,876.7217887
749.4608752,755.8733606,755.8733606,755.8733606,976.6588766,976.6588766,927.2213716,1024.753051,1024.753051,1037.678324,1037.678324,875.5171696
750.4931904,755.9773607,755.9773607,755.9773607,978.0041368,978.0041368,928.498536,1024.894046,1024.894046,1037.821097,1037.821097,875.6376315
749.6673382,756.2893613,756.2893613,756.2893613,976.9279287,976.9279287,927.4768045,1025.317032,1025.317032,1038.249418,1038.249418,875.9990172
749.8738013,756.3933615,756.3933615,756.3933615,977.1969807,977.1969807,927.7322374,1025.458027,1025.458027,1038.392192,1038.392192,876.1194791
750.0802643,756.8093622,756.8093622,756.8093622,977.4660327,977.4660327,927.9876702,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
747.3962447,756.3933615,756.3933615,756.3933615,973.9683563,973.9683563,924.6670427,1025.458027,1025.458027,1038.392192,1038.392192,876.1194791
753.1772101,756.1853611,756.1853611,756.1853611,981.5018132,981.5018132,931.8191635,1025.176036,1025.176036,1038.106644,1038.106644,875.8785553
750.4931904,756.7053621,756.7053621,756.7053621,978.0041368,978.0041368,928.498536,1025.881012,1025.881012,1038.820512,1038.820512,876.4808649
750.9061165,756.8093622,756.8093622,756.8093622,978.5422408,978.5422408,929.0094018,1026.022007,1026.022007,1038.963286,1038.963286,876.6013268
750.2867274,756.3933615,756.3933615,756.3933615,977.7350848,977.7350848,928.2431031,1025.458027,1025.458027,1038.392192,1038.392192,876.1194791
750.9061165,756.4973617,756.4973617,756.4973617,978.5422408,978.5422408,929.0094018,1025.599022,1025.599022,1038.534965,1038.534965,876.239941
750.2867274,756.2893613,756.2893613,756.2893613,977.7350848,977.7350848,928.2431031,1025.317032,1025.317032,1038.249418,1038.249418,875.9990172
749.8738013,755.9773607,755.9773607,755.9773607,977.1969807,977.1969807,927.7322374,1024.894046,1024.894046,1037.821097,1037.821097,875.6376315
749.6673382,756.0813609,756.0813609,756.0813609,976.9279287,976.9279287,927.4768045,1025.035041,1025.035041,1037.963871,1037.963871,875.7580934
748.841486,755.4573598,755.4573598,755.4573598,975.8517205,975.8517205,926.4550729,1024.18907,1024.18907,1037.107229,1037.107229,875.0353219
748.2220969,755.2493594,755.2493594,755.2493594,975.0445644,975.0445644,925.6887743,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
747.1897816,755.2493594,755.2493594,755.2493594,973.6993043,973.6993043,924.4116099,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
745.9510033,755.4573598,755.4573598,755.4573598,972.0849921,972.0849921,922.8790125,1024.18907,1024.18907,1037.107229,1037.107229,875.0353219
745.7445403,755.3533596,755.3533596,755.3533596,971.81594,971.81594,922.6235797,1024.048075,1024.048075,1036.964456,1036.964456,874.91486
745.5380772,755.3533596,755.3533596,755.3533596,971.546888,971.546888,922.3681468,1024.048075,1024.048075,1036.964456,1036.964456,874.91486
745.9510033,755.2493594,755.2493594,755.2493594,972.0849921,972.0849921,922.8790125,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
745.9510033,755.3533596,755.3533596,755.3533596,972.0849921,972.0849921,922.8790125,1024.048075,1024.048075,1036.964456,1036.964456,874.91486
745.1251511,755.0413591,755.0413591,755.0413591,971.0087839,971.0087839,921.857281,1023.625089,1023.625089,1036.536135,1036.536135,874.5534743
746.3639294,755.1453592,755.1453592,755.1453592,972.6230961,972.6230961,923.3898783,1023.766084,1023.766084,1036.678909,1036.678909,874.6739362
746.7768555,754.7293585,754.7293585,754.7293585,973.1612002,973.1612002,923.9007441,1023.202104,1023.202104,1036.107814,1036.107814,874.1920885
747.8091708,755.56136,755.56136,755.56136,974.5064604,974.5064604,925.1779085,1024.330065,1024.330065,1037.250003,1037.250003,875.1557838
748.0156338,755.4573598,755.4573598,755.4573598,974.7755124,974.7755124,925.4333414,1024.18907,1024.18907,1037.107229,1037.107229,875.0353219
747.3962447,754.9373589,754.9373589,754.9373589,973.9683563,973.9683563,924.6670427,1023.484094,1023.484094,1036.393361,1036.393361,874.4330124
748.841486,755.6653602,755.6653602,755.6653602,975.8517205,975.8517205,926.4550729,1024.47106,1024.47106,1037.392776,1037.392776,875.2762457
748.635023,755.2493594,755.2493594,755.2493594,975.5826685,975.5826685,926.19964,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
748.2220969,755.3533596,755.3533596,755.3533596,975.0445644,975.0445644,925.6887743,1024.048075,1024.048075,1036.964456,1036.964456,874.91486
748.841486,755.8733606,755.8733606,755.8733606,975.8517205,975.8517205,926.4550729,1024.753051,1024.753051,1037.678324,1037.678324,875.5171696
749.8738013,755.7693604,755.7693604,755.7693604,977.1969807,977.1969807,927.7322374,1024.612056,1024.612056,1037.53555,1037.53555,875.3967077
748.4285599,755.9773607,755.9773607,755.9773607,975.3136165,975.3136165,925.9442072,1024.894046,1024.894046,1037.821097,1037.821097,875.6376315
748.841486,755.56136,755.56136,755.56136,975.8517205,975.8517205,926.4550729,1024.330065,1024.330065,1037.250003,1037.250003,875.1557838
748.2220969,755.7693604,755.7693604,755.7693604,975.0445644,975.0445644,925.6887743,1024.612056,1024.612056,1037.53555,1037.53555,875.3967077
749.0479491,755.6653602,755.6653602,755.6653602,976.1207726,976.1207726,926.7105058,1024.47106,1024.47106,1037.392776,1037.392776,875.2762457
748.635023,755.9773607,755.9773607,755.9773607,975.5826685,975.5826685,926.19964,1024.894046,1024.894046,1037.821097,1037.821097,875.6376315
748.2220969,755.6653602,755.6653602,755.6653602,975.0445644,975.0445644,925.6887743,1024.47106,1024.47106,1037.392776,1037.392776,875.2762457
746.7768555,755.56136,755.56136,755.56136,973.1612002,973.1612002,923.9007441,1024.330065,1024.330065,1037.250003,1037.250003,875.1557838
747.1897816,755.56136,755.56136,755.56136,973.6993043,973.6993043,924.4116099,1024.330065,1024.330065,1037.250003,1037.250003,875.1557838
745.7445403,754.9373589,754.9373589,754.9373589,971.81594,971.81594,922.6235797,1023.484094,1023.484094,1036.393361,1036.393361,874.4330124
745.9510033,755.2493594,755.2493594,755.2493594,972.0849921,972.0849921,922.8790125,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
744.5057619,754.8333587,754.8333587,754.8333587,970.2016279,970.2016279,921.0909824,1023.343099,1023.343099,1036.250588,1036.250588,874.3125505
745.7445403,755.4573598,755.4573598,755.4573598,971.81594,971.81594,922.6235797,1024.18907,1024.18907,1037.107229,1037.107229,875.0353219
745.1251511,755.3533596,755.3533596,755.3533596,971.0087839,971.0087839,921.857281,1024.048075,1024.048075,1036.964456,1036.964456,874.91486
744.5057619,755.2493594,755.2493594,755.2493594,970.2016279,970.2016279,921.0909824,1023.90708,1023.90708,1036.821682,1036.821682,874.7943981
745.1251511,754.9373589,754.9373589,754.9373589,971.0087839,971.0087839,921.857281,1023.484094,1023.484094,1036.393361,1036.393361,874.4330124
746.1574664,754.4173579,754.4173579,754.4173579,972.3540441,972.3540441,923.1344454,1022.779118,1022.779118,1035.679494,1035.679494,873.8307028
746.7768555,754.7293585,754.7293585,754.7293585,973.1612002,973.1612002,923.9007441,1023.202104,1023.202104,1036.107814,1036.107814,874.1920885
747.6027077,754.8333587,754.8333587,754.8333587,974.2374083,974.2374083,924.9224756,1023.343099,1023.343099,1036.250588,1036.250588,874.3125505
748.0156338,755.1453592,755.1453592,755.1453592,974.7755124,974.7755124,925.4333414,1023.766084,1023.766084,1036.678909,1036.678909,874.6739362
746.9833186,755.4573598,755.4573598,755.4573598,973.4302522,973.4302522,924.156177,1024.18907,1024.18907,1037.107229,1037.107229,875.0353219
748.841486,755.8733606,755.8733606,755.8733606,975.8517205,975.8517205,926.4550729,1024.753051,1024.753051,1037.678324,1037.678324,875.5171696
