F,L,avg_time,std_time,min_time,max_time,avg_ofv,std_ofv,seed1_time,seed2_time,seed3_time,seed1_ofv,seed2_ofv,seed3_ofv
12,24,33.080795569345355,1.4128387088420657,31.658562999917194,35.007276291027665,1030929427.3821664,66413.120091917,35.007276291027665,32.576547417091206,31.658562999917194,1030840545.5774479,1031000156.5399451,1030947580.0291063
16,4,25.605509125084307,0.8420562730256604,24.826445708982646,26.775030125165358,1029404523.6849322,91709.85616622498,25.215051541104913,24.826445708982646,26.775030125165358,1029281136.7488445,1029431607.9839712,1029500826.321981
16,8,27.858859291300178,0.47077023963037806,27.19662733282894,28.249334790976718,1028888604.1968013,33620.1233788167,28.130615750094876,27.19662733282894,28.249334790976718,1028882725.5515395,1028850683.3898262,1028932403.6490383
16,12,27.007228791325662,0.439919141504227,26.49214725010097,27.566947540966794,1029310843.6887617,273960.1675657406,27.566947540966794,26.49214725010097,26.962591582909226,1029302287.9421927,1029650571.0508212,1028979672.073271
16,16,27.85294995829463,0.8656836957349586,26.631276707863435,28.532694082939997,1026873603.8400655,232387.21576781533,28.532694082939997,26.631276707863435,28.394879084080458,1026568475.0649383,1026920441.9299519,1027131894.5253062
16,20,29.3932519996694,0.5577978773847765,28.684140207944438,30.047103832941502,1027751342.0425311,144127.96507179594,29.448511958122253,30.047103832941502,28.684140207944438,1027877801.6191279,1027826551.0027423,1027549673.5057235
16,24,28.67262615263462,0.18622039604181193,28.430944374995306,28.884073291905224,1029925268.723024,544845.397310594,28.430944374995306,28.884073291905224,28.70286079100333,1029156602.8330863,1030263240.8797079,1030355962.456278
20,4,25.905765083308022,0.2749632675443267,25.575370624894276,26.248548415955156,1026102340.2541633,159978.6255605115,25.575370624894276,26.248548415955156,25.89337620907463,1025991082.0304412,1026328574.016298,1025987364.7157508
20,8,27.491218000029523,0.444346797415539,26.904312999919057,27.979151875013486,1028219976.5836139,261722.64220727124,26.904312999919057,27.59018912515603,27.979151875013486,1028403180.670186,1027849851.0957788,1028406897.9848765
20,12,26.167134791690234,0.2823738568331238,25.85735175013542,26.54026549984701,1027843032.050327,116410.52778061111,26.54026549984701,25.85735175013542,26.103787125088274,1027928685.3591049,1027678448.4680498,1027921962.3238263
20,16,27.910790360920753,0.10728543912131369,27.759598332922906,27.99738529184833,1027842375.9891797,63143.03528750996,27.97538745799102,27.759598332922906,27.99738529184833,1027890344.1750692,1027753162.6526794,1027883621.1397907
20,20,29.30095836093339,0.700310309708447,28.771278333850205,30.290526665979996,1029452088.5142792,1036728.9888588939,28.771278333850205,28.841070082969964,30.290526665979996,1028752858.634161,1030917731.5344388,1028685675.3742377
20,24,30.550854832942907,0.2246773612539542,30.295099708018824,30.8420169998426,1025124658.960843,353861.3520217591,30.5154477909673,30.295099708018824,30.8420169998426,1024834398.9221816,1025622830.9283174,1024916747.0320295
24,4,25.722151319651555,0.36940180228223024,25.28375583398156,26.18740512500517,1027668254.3643321,263899.1129527564,25.28375583398156,26.18740512500517,25.695292999967933,1027295044.659696,1027854859.21665,1027854859.21665
24,8,26.76612498634495,1.0940267905701544,25.860919625032693,28.305371292168275,1028107038.4973818,170726.09722433114,28.305371292168275,26.132084041833878,25.860919625032693,1027865604.9721501,1028229623.4358006,1028225887.0841947
24,12,27.413481457624584,0.4104717304258247,26.859591790940613,27.840876415837556,1028067419.7029167,59955.741110763985,27.840876415837556,26.859591790940613,27.539976166095585,1027982720.9779147,1028106358.6658096,1028113179.4650258
24,16,29.57084243061642,0.6348734867570895,29.04566758289002,30.464096209034324,1024977218.9986076,1033543.2185908471,29.04566758289002,29.202763499924913,30.464096209034324,1024295532.8885754,1026437792.1159979,1024198331.9912494
24,20,31.02523829198132,0.47121017597259457,30.358849209034815,31.36008737492375,1025948535.2037435,332850.2571982476,31.356778291985393,31.36008737492375,30.358849209034815,1026419256.5517126,1025713174.5297589,1025713174.5297589
24,24,29.110350555274636,0.2256883800142489,28.79930391581729,29.327844500076026,1026559985.8291435,82530.86653694195,29.20390324993059,29.327844500076026,28.79930391581729,1026676702.0999144,1026501627.693758,1026501627.693758
