g,t,var,multiplier
PP_2709_2,48,DT_Obl,29.91675127350741
PP_2709_2,48,PowerGenerated,18.98537468255377
PP_2709_2,48,UT_Obl,40.0
PP_2709_2,48,UnitOn,29.917957862103247
PP_2709_2,96,DT_Obl,29.91675127350741
PP_2709_2,96,PowerGenerated,18.98537468255377
PP_2709_2,96,UT_Obl,40.0
PP_2709_2,96,UnitOn,29.917957862103247
PP_2709_2,144,DT_Obl,29.91675127350741
PP_2709_2,144,PowerGenerated,18.98537468255377
PP_2709_2,144,UT_Obl,40.0
PP_2709_2,144,UnitOn,29.917957862103247
PP_2709_2,192,DT_Obl,29.91675127350741
PP_2709_2,192,PowerGenerated,18.98537468255377
PP_2709_2,192,UT_Obl,40.0
PP_2709_2,192,UnitOn,29.917957862103247
PP_2709_2,240,DT_Obl,29.91675127350741
PP_2709_2,240,PowerGenerated,18.98537468255377
PP_2709_2,240,UT_Obl,40.0
PP_2709_2,240,UnitOn,29.917957862103247
PP_2709_2,288,DT_Obl,29.91675127350741
PP_2709_2,288,PowerGenerated,18.98537468255377
PP_2709_2,288,UT_Obl,40.0
PP_2709_2,288,UnitOn,29.917957862103247
PP_2709_3,48,DT_Obl,29.91675127350741
PP_2709_3,48,PowerGenerated,18.98537468255377
PP_2709_3,48,UT_Obl,40.0
PP_2709_3,48,UnitOn,29.917957862103247
PP_2709_3,96,DT_Obl,29.91675127350741
PP_2709_3,96,PowerGenerated,18.98537468255377
PP_2709_3,96,UT_Obl,40.0
PP_2709_3,96,UnitOn,29.917957862103247
PP_2709_3,144,DT_Obl,29.91675127350741
PP_2709_3,144,PowerGenerated,18.98537468255377
PP_2709_3,144,UT_Obl,40.0
PP_2709_3,144,UnitOn,29.917957862103247
PP_2709_3,192,DT_Obl,29.91675127350741
PP_2709_3,192,PowerGenerated,18.98537468255377
PP_2709_3,192,UT_Obl,40.0
PP_2709_3,192,UnitOn,29.917957862103247
PP_2709_3,240,DT_Obl,29.91675127350741
PP_2709_3,240,PowerGenerated,18.98537468255377
PP_2709_3,240,UT_Obl,40.0
PP_2709_3,240,UnitOn,29.917957862103247
PP_2709_3,288,DT_Obl,29.91675127350741
PP_2709_3,288,PowerGenerated,18.98537468255377
PP_2709_3,288,UT_Obl,40.0
PP_2709_3,288,UnitOn,29.917957862103247
PP_2709_4,48,DT_Obl,29.91675127350741
PP_2709_4,48,PowerGenerated,18.98537468255377
PP_2709_4,48,UT_Obl,40.0
PP_2709_4,48,UnitOn,29.917957862103247
PP_2709_4,96,DT_Obl,29.91675127350741
PP_2709_4,96,PowerGenerated,18.98537468255377
PP_2709_4,96,UT_Obl,40.0
PP_2709_4,96,UnitOn,29.917957862103247
PP_2709_4,144,DT_Obl,29.91675127350741
PP_2709_4,144,PowerGenerated,18.98537468255377
PP_2709_4,144,UT_Obl,40.0
PP_2709_4,144,UnitOn,29.917957862103247
PP_2709_4,192,DT_Obl,29.91675127350741
PP_2709_4,192,PowerGenerated,18.98537468255377
PP_2709_4,192,UT_Obl,40.0
PP_2709_4,192,UnitOn,29.917957862103247
